Village,Latitude,Longitude,Feature_ID,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,SWIR_Ratio,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Clay_Fraction_g_kg,Silt_Fraction_g_kg,Sand_Fraction_g_kg
Tegacherla,14.392,79.418,28_515_shc_2025-26.10381,188.0,33.0,289.0,0.26,0.0720312520861625,0.0640000030398368,0.102860003709793,0.0942666679620742,0.1712000072002411,0.2861666679382324,0.3173333406448364,0.3318333327770233,0.34293332695961,0.308763325214386,0.2929666638374328,0.2180400043725967,0.5575373768806458,0.3193293809890747,0.4190085378971137,0.3847856569895577,0.8828729391098022,121,3,19,177,0.1908971217640659,303.37220864546924,302.636809600027,0.0007719350810813,351,252,397
Varigonda,14.392788,80.056896,28_515_shc_2025-26.3145,63.0,20.7,31.0,0.15,0.0604000017046928,0.0759999975562095,0.1068499982357025,0.129950001835823,0.1821500062942505,0.3103500008583069,0.3606500029563904,0.3738999962806701,0.4152500033378601,0.3922500014305115,0.2682999968528747,0.1687500029802322,0.4841718673706054,0.3448430597782135,0.3851193333188973,0.3645215842544698,0.7175715565681458,11,1,46,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,342,336,322
Varigonda,14.394,80.0441,28_515_shc_2025-26.11050,163.0,35.3,521.0,0.16,0.0692000016570091,0.0908000022172927,0.1257333308458328,0.12219999730587,0.2272499948740005,0.3072666525840759,0.3722666800022125,0.3900666534900665,0.4142000079154968,0.4101000130176544,0.3174999952316284,0.208199992775917,0.5229047536849976,0.2637490034103393,0.4643154260462032,0.3969309706690058,0.8139634132385254,12,3,314,186,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,331,345,324
Varigonda,14.394638,80.047701,28_515_shc_2025-26.1409,213.0,38.4,199.0,0.35,0.0518999993801116,0.0614000000059604,0.0869000032544136,0.0850000008940696,0.1395333260297775,0.2918750047683716,0.3499999940395355,0.3686000108718872,0.3959249854087829,0.3848333358764648,0.2057999968528747,0.1084000021219253,0.6252204775810242,0.450800359249115,0.4999647534372143,0.4460990034793883,0.5583288073539734,8,1,180,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,333,341,326
Varigonda,14.394638,80.047701,28_515_shc_2025-26.9140,125.0,24.6,143.0,0.45,0.0518999993801116,0.0614000000059604,0.0869000032544136,0.0850000008940696,0.1395333260297775,0.2918750047683716,0.3499999940395355,0.3686000108718872,0.3959249854087829,0.3848333358764648,0.2057999968528747,0.1084000021219253,0.6252204775810242,0.450800359249115,0.4999647534372143,0.4460990034793883,0.5583288073539734,8,1,180,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,333,341,326
Marupuru,14.402,79.802,28_515_shc_2024-25.9566,213.0,90.6,453.0,0.13,0.083878569304943,0.0838411748409271,0.1073166653513908,0.128803476691246,0.1655266731977462,0.2287666648626327,0.2595374882221222,0.2444444447755813,0.2836624979972839,0.2914749979972839,0.2989545464515686,0.2321625053882599,0.3098234832286834,0.1924959272146225,0.2082185661128627,0.1986394102549173,1.2229958772659302,49,1,90,177,0.2057650382058662,303.58936958982235,302.8231103127463,0.0009457851380784,336,296,368
T.P.Gudur Bit-II,14.402,80.072,28_515_shc_2025-26.7843,88.0,1.5,596.0,0.48,0.063799999654293,0.0760666653513908,0.1128249987959861,0.097750000655651,0.197174996137619,0.3205375075340271,0.3828166723251343,0.3901000022888183,0.4216416776180267,0.4079599976539612,0.2481666654348373,0.1437000036239624,0.5992620587348938,0.3285087943077087,0.5197887744263733,0.4439186122818709,0.6361616849899292,11,2,116,174,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,349,328,323
Varigonda,14.402703,80.054677,28_515_shc_2025-26.10864,163.0,16.9,43.0,0.27,0.0502624996006488,0.0614466667175293,0.1008199974894523,0.0865999981760978,0.1659500002861023,0.3060500025749206,0.3707000017166137,0.3785249888896942,0.4171499907970428,0.4183000028133392,0.2168000042438507,0.1068625003099441,0.6276269555091858,0.3904219567775726,0.5077751217936869,0.4537106508885196,0.5727494955062866,9,1,0,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,358,328,314
Thotapalle,14.403007,80.091723,28_515_shc_2025-26.1460,113.0,38.4,136.0,0.05,0.0566333346068859,0.0721777752041816,0.1073142886161804,0.1030833348631858,0.1697999984025955,0.2834769189357757,0.3459500074386596,0.3415000140666961,0.3775799870491028,0.3538666665554046,0.2208600044250488,0.130400002002716,0.5362699031829834,0.3358106911182403,0.4201421617476446,0.3786061009972478,0.6467349529266357,10,1,270,183,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,337,340,323
Thotapalle,14.406439,80.109782,28_515_shc_2025-26.3495,75.0,29.2,56.0,0.24,0.0784125030040741,0.1075333356857299,0.131850004196167,0.123999997973442,0.1859499961137771,0.3104545474052429,0.3809666633605957,0.3930714428424835,0.4101249873638153,0.4004999995231628,0.2360749989748001,0.1392333358526229,0.5203757882118225,0.3577094674110412,0.5055561885518277,0.3968326620003961,0.6005905866622925,8,2,270,186,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,321,345,334
Thotapalle,14.407355,80.088475,28_515_shc_2025-26.3167,138.0,23.8,317.0,0.12,0.075374998152256,0.0985499992966651,0.1286615431308746,0.1330000013113021,0.2258458286523819,0.3169058859348297,0.3717125058174133,0.3771333396434784,0.4095785617828369,0.4109454452991485,0.3348333239555359,0.2191250026226043,0.4785676896572113,0.2509000599384308,0.4250207491106887,0.3625264038430126,0.8878380656242371,10,3,314,186,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,349,327,324
Varigonda,14.407813,80.049023,28_515_shc_2025-26.10865,176.0,32.3,37.0,0.45,0.0644000023603439,0.0853333324193954,0.1173499971628189,0.1542000025510788,0.2044499963521957,0.2902500033378601,0.3369333446025848,0.3476000130176544,0.3835000097751617,0.3811500072479248,0.3625999987125397,0.2449000030755996,0.3854125142097473,0.259306252002716,0.2961171091067097,0.289578769406557,1.0431530475616455,11,1,314,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,347,340,313
Varigonda,14.407988,80.03929,28_515_shc_2025-26.10725,238.0,17.7,472.0,0.36,0.0559000000357627,0.0707999989390373,0.099150002002716,0.1023999974131584,0.165800005197525,0.2944999933242798,0.3786500096321106,0.3799999952316284,0.4113000035285949,0.4050428569316864,0.1944999992847442,0.1032499969005584,0.5754560828208923,0.3924514353275299,0.4742380759837189,0.4238599346959336,0.5118421316146851,15,3,72,171,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,332,326,342
T.P.Gudur Bit-II,14.408,80.058,28_515_shc_2025-26.6679,38.0,9.2,422.0,0.23,0.0630000010132789,0.0885500013828277,0.1264999955892563,0.1273999959230423,0.2083999961614608,0.3015333414077759,0.3529500067234039,0.3540000021457672,0.4002000093460083,0.3892333209514618,0.2625499963760376,0.1627999991178512,0.4707104563713074,0.2588904798030853,0.3895411997660816,0.3463419706571629,0.7416666746139526,12,3,288,189,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,359,321,319
Koduru -II,14.408,80.142,28_515_shc_2025-26.1128,50.0,44.54,186.0,0.22,0.0633874982595443,0.0742224976420402,0.1081428602337837,0.0968333333730697,0.1608666628599167,0.2667799890041351,0.3079499900341034,0.3267750144004822,0.340499997138977,0.3537533283233642,0.2674750089645386,0.1627500057220459,0.542816698551178,0.3402259349822998,0.4254692692124198,0.3734402383570524,0.8185295462608337,6,1,314,183,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,311,360,329
Koduru -II,14.408,80.142,28_515_shc_2025-26.3978,75.0,40.7,143.0,0.3,0.0633874982595443,0.0742224976420402,0.1081428602337837,0.0968333333730697,0.1608666628599167,0.2667799890041351,0.3079499900341034,0.3267750144004822,0.340499997138977,0.3537533283233642,0.2674750089645386,0.1627500057220459,0.542816698551178,0.3402259349822998,0.4254692692124198,0.3734402383570524,0.8185295462608337,6,1,314,183,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,311,360,329
Varigonda,14.408822,80.041498,28_515_shc_2025-26.10742,176.0,20.7,515.0,0.26,0.0552200004458427,0.0807999968528747,0.0986000001430511,0.0986000001430511,0.1535000056028366,0.2425000071525573,0.2849999964237213,0.2967000007629394,0.3115000128746032,0.31413334608078,0.2030999958515167,0.1152999997138977,0.5011383891105652,0.3180808424949646,0.3862200669168221,0.3318999225166248,0.6845298409461975,10,1,0,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,326,344,330
Varigonda,14.412,80.042,28_515_shc_2025-26.10759,63.0,30.0,341.0,0.23,0.0562999993562698,0.0646599978208541,0.0962999984622001,0.0876500010490417,0.155699998140335,0.2830375134944916,0.3379999995231628,0.3418999910354614,0.3769142925739288,0.3652666807174682,0.1985500007867813,0.1128333359956741,0.591898500919342,0.3741961419582367,0.4596485292556202,0.4102791546739743,0.580725371837616,12,1,90,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,326,344,329
Koduru -II,14.412,80.138,28_515_shc_2025-26.1371,63.0,34.6,341.0,0.09,0.0595600008964538,0.1004500016570091,0.1455624997615814,0.1686333268880844,0.2433400005102157,0.3142000138759613,0.3375749886035919,0.3339214324951172,0.3770909011363983,0.3382000029087066,0.3963350057601928,0.3173624873161316,0.3288957178592682,0.1569157838821411,0.259504005438377,0.2473003654813664,1.1869109869003296,8,1,134,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,325,342,333
Thotapalle,14.413885,80.097779,28_515_shc_2025-26.21,75.0,67.6,168.0,0.18,0.0494000017642974,0.0593857131898403,0.0929000005125999,0.0671999976038932,0.1284333318471908,0.3000333309173584,0.3495000004768371,0.3492799997329712,0.3842250108718872,0.3844999969005584,0.1943999975919723,0.1024999991059303,0.677295446395874,0.4622995555400848,0.5395202704292676,0.4616794740999606,0.5565735101699829,7,1,180,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,338,324
Thotapalle,14.413885,80.097779,28_515_shc_2025-26.23,3.0,25.3,174.0,0.24,0.0494000017642974,0.0593857131898403,0.0929000005125999,0.0671999976038932,0.1284333318471908,0.3000333309173584,0.3495000004768371,0.3492799997329712,0.3842250108718872,0.3844999969005584,0.1943999975919723,0.1024999991059303,0.677295446395874,0.4622995555400848,0.5395202704292676,0.4616794740999606,0.5565735101699829,7,1,180,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,338,324
Thotapalle,14.414483,80.09593,28_515_shc_2025-26.28,50.0,13.8,236.0,0.2,0.0518999993801116,0.0575749985873699,0.0947799980640411,0.0656749978661537,0.1437166631221771,0.317166656255722,0.3652600049972534,0.3693333268165588,0.4006571471691131,0.4119666814804077,0.202000007033348,0.0982857123017311,0.6980517506599426,0.4397557079792022,0.570112988619572,0.4871480621096862,0.5469314455986023,8,1,180,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,333,329
Thotapalle,14.416032,80.093699,28_515_shc_2025-26.11015,63.0,52.3,192.0,0.1,0.0483999997377395,0.0600749999284744,0.0946199968457222,0.0653833299875259,0.1541166603565216,0.3307999968528747,0.3968833386898041,0.4063200056552887,0.4318000078201294,0.4359000027179718,0.2166499942541122,0.1082499995827674,0.7227777242660522,0.45001220703125,0.6322739927245973,0.5262974765475436,0.5332003831863403,8,2,270,186,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,339,329,332
Thotapalle,14.416032,80.093699,28_515_shc_2025-26.11016,75.0,39.94,74.0,0.25,0.0483999997377395,0.0600749999284744,0.0946199968457222,0.0653833299875259,0.1541166603565216,0.3307999968528747,0.3968833386898041,0.4063200056552887,0.4318000078201294,0.4359000027179718,0.2166499942541122,0.1082499995827674,0.7227777242660522,0.45001220703125,0.6322739927245973,0.5262974765475436,0.5332003831863403,8,2,270,186,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,339,329,332
Nernoor,14.418,79.588,28_515_shc_2025-26.4906,138.0,13.1,372.4,0.41,0.0459600016474723,0.0703083351254463,0.0971499979496002,0.1251333355903625,0.1490249931812286,0.1899400055408477,0.2108500003814697,0.2149749994277954,0.2382999956607818,0.2335666716098785,0.2594999969005584,0.2035000026226043,0.2641560137271881,0.1811813414096832,0.1561418248074633,0.1604108543372999,1.2071170806884766,94,4,256,192,0.2140392504240337,303.5104093718947,302.16999987552043,0.0008268049962603,294,311,395
Peduru,14.418,80.082,28_515_shc_2025-26.6524,75.0,13.1,112.0,0.27,0.068800002336502,0.0759857147932052,0.1077909097075462,0.0955666676163673,0.1701714247465133,0.2681500017642975,0.3140000104904175,0.3300249874591827,0.3394500017166137,0.3453499972820282,0.17773999273777,0.1031333357095718,0.5508996844291687,0.3195815980434418,0.439543814093458,0.379959648334899,0.5385652780532837,10,2,180,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,328,327,345
Chinna Cherukur,14.418031,80.039208,28_515_shc_2025-26.7832,75.0,29.1,571.0,0.45,0.047749999910593,0.062399998307228,0.0956125035881996,0.09094999730587,0.1590500026941299,0.2818333208560943,0.326200008392334,0.3245833218097687,0.3658750057220459,0.3412500023841858,0.211899995803833,0.125450000166893,0.5622493028640747,0.3422702848911285,0.4165230404016006,0.3827823405644764,0.6528369784355164,15,3,199,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,323,341,336
Yeturu,14.425,79.635,28_515_shc_2025-26.8273,226.0,3.1,378.6,0.65,0.0549749992787838,0.0600857138633728,0.0918333306908607,0.0837249979376792,0.1618714332580566,0.2836500108242035,0.3260500133037567,0.3192285597324371,0.3608874976634979,0.3724600076675415,0.2822250127792358,0.1671666651964187,0.5844434499740601,0.3270778059959411,0.4294577107653723,0.3912220508922281,0.8840844631195068,79,1,270,183,0.2140392504240337,303.5104093718947,302.16999987552043,0.0008268049962603,279,326,395
Peduru,14.428,80.088,28_515_shc_2025-26.10731,88.0,4.6,155.0,0.2,0.0575999990105629,0.0641499981284141,0.0990599989891052,0.0891249999403953,0.1651999950408935,0.2919444441795349,0.34825000166893,0.3587000072002411,0.3804999887943268,0.3687785565853119,0.1772083342075348,0.095550000667572,0.601965069770813,0.3693453073501587,0.4771830196210278,0.4266214837585205,0.4940293431282043,9,2,90,174,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,321,334
Peduru,14.428,80.088,28_515_shc_2025-26.10736,113.0,19.2,62.0,0.21,0.0575999990105629,0.0641499981284141,0.0990599989891052,0.0891249999403953,0.1651999950408935,0.2919444441795349,0.34825000166893,0.3587000072002411,0.3804999887943268,0.3687785565853119,0.1772083342075348,0.095550000667572,0.601965069770813,0.3693453073501587,0.4771830196210278,0.4266214837585205,0.4940293431282043,9,2,90,174,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,321,334
Peduru,14.428,80.088,28_515_shc_2025-26.10717,138.0,9.2,112.0,0.24,0.0575999990105629,0.0641499981284141,0.0990599989891052,0.0891249999403953,0.1651999950408935,0.2919444441795349,0.34825000166893,0.3587000072002411,0.3804999887943268,0.3687785565853119,0.1772083342075348,0.095550000667572,0.601965069770813,0.3693453073501587,0.4771830196210278,0.4266214837585205,0.4940293431282043,9,2,90,174,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,321,334
Koduru-I,14.428,80.142,28_515_shc_2025-26.3228,13.0,30.0,199.0,0.39,0.060169231146574,0.0603333339095115,0.0834399983286857,0.0604222230613231,0.1156666651368141,0.1347499936819076,0.1542499959468841,0.0804499983787536,0.1465857177972793,0.2166666686534881,0.111442856490612,0.0800090879201889,0.1421698033809662,-0.1795699894428253,0.0505505106996331,0.046876213340376,1.3852437734603882,7,5,126,168,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,367,315,317
Koduru-I,14.432,80.132,28_515_shc_2025-26.4089,75.0,22.3,99.0,0.46,0.0732600018382072,0.0751999989151954,0.1113380938768386,0.1064333319664001,0.168216660618782,0.227400004863739,0.2574500143527984,0.2457000017166137,0.2742714285850525,0.2648000121116638,0.2321999967098236,0.1603499948978424,0.395494133234024,0.1871955096721649,0.263702699341171,0.2451494342116997,0.9450549483299256,6,2,153,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,363,316,321
