Point_ID,Latitude,Longitude,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI
Point_610,15.118144,79.700932,38.0,16.1,35.1,0.51,451.0,742.0,1058.5,1390.0,1495.0,2246.5,2511.0,2675.5,2816.5,2837.0,2793.5,2018.5,0.3161972697085229,0.2830595851816329,0.5895166467944603,0.47423757993113624
Point_611,14.699124,79.623424,301.0,20.7,93.1,0.19,399.5,576.5,929.5,1203.0,1670.5,2487.5,2827.5,3040.5,3180.5,2976.0,3187.5,2151.0,0.4330151997172146,0.29080874548928043,0.7739123109969254,0.6494462770970783
Point_612,14.188673,79.57392,75.0,6.1,620.7,0.1,553.0,626.0,994.0,1492.0,2296.0,2812.0,3080.0,3084.0,3318.0,3208.0,4600.0,3787.0,0.3479020979020979,0.14646840148698884,0.542086624897848,0.5217961324156014
Point_613,14.188494,79.574253,75.0,6.1,620.7,0.1,532.5,680.0,1052.0,1698.0,2018.0,2624.0,2898.0,2947.0,3159.0,3170.0,4257.0,3305.0,0.2688912809472551,0.18710976837865056,0.3885639621702339,0.4032935098482402
Point_614,14.195328,79.576322,163.0,4.6,620.7,0.43,418.5,574.5,916.0,1035.0,1656.0,2446.5,2715.5,2764.0,2993.5,2942.5,3257.5,2417.5,0.45511976836009477,0.2506787330316742,0.9263327082775248,0.6825898144492697
Point_615,14.195041,79.576156,163.0,4.6,620.7,0.43,417.0,481.0,785.5,724.5,1422.5,2459.5,2751.5,2816.0,3018.5,2983.0,2890.0,2035.5,0.5907357717836463,0.32877197121623214,1.4701954168424012,0.8859785371364022
Point_616,14.195184,79.579758,13.0,1.5,620.7,0.11,606.0,952.5,1266.0,1429.5,1641.0,2341.0,2600.5,2628.5,2851.0,2850.0,3168.0,2678.0,0.29546574667323805,0.2312917203419604,0.7378007507230324,0.4431440187261304
Point_617,14.195023,79.579574,13.0,1.5,620.7,0.11,611.5,984.5,1223.0,1412.0,1784.5,2295.5,2514.0,2432.0,2716.0,2804.5,3191.0,2793.5,0.26534859521331944,0.15356338195185582,0.724174653887114,0.39797112758486153
Point_618,14.193734,79.577172,25.0,9.2,620.7,0.63,597.0,834.0,1214.5,1650.5,2024.5,2461.5,2684.0,2812.0,2979.0,2965.0,4285.5,3371.5,0.26028011204481794,0.16282435645611495,0.44942733323015016,0.3903764284113825
Point_619,14.193824,79.579555,151.0,9.2,620.7,0.2,587.5,760.5,1106.5,1374.5,1845.0,2373.0,2650.0,2767.5,2993.0,2988.0,3726.0,2949.5,0.3363109608884597,0.2,0.6556219701604933,0.5044055522027762
Point_620,14.193627,79.579777,151.0,9.2,620.7,0.2,545.5,459.0,683.0,666.0,1452.0,2262.0,2544.0,2460.0,2905.0,2985.5,3054.0,2346.0,0.5738963531669866,0.25766871165644173,1.4878089235362415,0.8607068607068608
Point_621,14.193376,79.578336,188.0,13.1,620.7,0.2,532.5,665.0,968.5,1247.0,1722.5,2534.5,2841.5,2743.0,3094.0,3077.5,3466.0,2631.0,0.374937343358396,0.22852983988355166,0.713944831535745,0.5623355469239444
Point_622,14.192589,79.577393,188.0,13.1,620.7,0.2,371.0,438.0,706.0,597.0,1273.0,2276.5,2639.5,2944.0,2949.0,2911.0,2588.5,1828.0,0.6628071166337193,0.3962532606118093,1.8098396051819865,0.9940703091910207
Point_623,14.192625,79.578206,188.0,13.1,620.7,0.2,407.0,526.0,844.0,875.0,1472.5,2591.0,2929.0,3006.5,3181.5,3067.0,2864.5,2076.5,0.5491433724075744,0.3424871623130163,1.2356521739130435,0.8236089644513138
Point_624,14.192786,79.57926,188.0,13.1,620.7,0.2,465.0,601.5,970.0,1168.5,1623.0,2246.5,2449.0,2524.0,2605.5,2678.0,3214.0,2707.5,0.36709546377792823,0.2172654931275621,0.6744116622717549,0.5505686433793664
Point_625,14.192911,79.579611,188.0,0.8,620.7,0.56,465.0,547.0,883.0,963.0,1487.0,2256.0,2520.0,2551.0,2700.0,2678.0,2962.0,2373.0,0.45190665907797384,0.26349678058444775,0.9390892962743937,0.6777635510029876
Point_626,14.192535,79.579758,188.0,0.8,620.7,0.56,465.0,546.0,840.0,1010.0,1591.0,2221.0,2474.0,2696.0,2677.0,2678.0,3408.0,2768.0,0.45493793847814357,0.2577560065313739,0.9041184041184042,0.6823148522865237
Point_627,15.067378,79.686924,13.0,81.4,133.4,0.47,407.0,516.5,860.0,1387.5,1830.5,2557.5,2748.0,2863.5,2830.0,2575.0,3116.0,2504.5,0.34721242060691604,0.22006817213463997,0.5043912107439429,0.5207573797483241
Point_628,15.068239,79.672787,50.0,80.6,98.3,0.5,419.5,645.5,933.5,1174.0,1618.5,2289.5,2581.0,2876.5,2960.5,2644.0,3057.5,2120.0,0.42031847920009874,0.2798665183537264,0.8378032577136951,0.6303999012589484
Point_629,15.064919,79.673806,113.0,27.6,491.6,0.19,417.5,533.0,873.0,1448.0,1679.0,2125.0,2366.5,2416.5,2596.5,2770.0,3211.0,2559.5,0.2506145685082158,0.18007569283359784,0.340637310073157,0.3758732212160414
Point_630,15.061723,79.671004,25.0,20.7,632.1,0.25,381.0,453.5,694.5,978.5,1487.0,2359.0,2541.0,2446.5,2735.0,2728.0,2597.5,1981.5,0.4286131386861314,0.24393034193466379,0.746352127713661,0.64282586483725
Point_631,15.061846,79.667311,63.0,14.6,463.5,0.19,402.0,510.0,922.5,1127.0,1823.5,2624.0,2696.5,2668.5,2816.5,2799.0,3049.0,2272.0,0.40613884863654326,0.18811219946571683,0.6873718005886025,0.6091280295047419
Point_632,15.064919,79.665019,151.0,51.46,196.6,0.39,391.0,478.0,788.5,1099.5,1642.0,2213.5,2477.5,2481.5,2759.0,2774.0,3023.0,2196.5,0.38592571907288464,0.2035891839456772,0.6288106288106288,0.5788077621108474
Point_633,15.05556,79.672031,88.0,76.8,98.3,0.15,440.0,587.0,840.0,1163.0,1670.0,2248.0,2493.5,2567.0,2766.0,2589.5,3213.0,2313.5,0.37640750670241285,0.21170639603493038,0.6824146981627297,0.5645355850422196
Point_634,14.71921,79.589474,289.0,27.6,124.1,0.14,382.0,504.5,750.5,881.5,1395.0,2291.0,2616.0,2751.0,2925.5,2875.5,2657.0,1861.5,0.5146593255333792,0.32706222865412443,1.097833108227142,0.7718827415359207
Point_635,14.716609,79.603583,426.0,26.1,111.7,0.12,676.5,672.0,946.5,1294.5,1744.5,2265.5,2515.0,2378.5,2786.0,2904.5,3330.5,2460.5,0.29512659950993736,0.15377152558816395,0.5306961715460687,0.4426296447529604
Point_636,15.108434,79.713158,100.0,13.8,245.8,0.19,752.0,1170.0,1543.0,1855.5,2142.0,2377.5,2546.5,2671.0,2730.0,2729.5,3221.5,2804.0,0.18016127250635147,0.1099106586328693,0.4053180914512922,0.27021206096752814
Point_637,14.174629,79.795675,151.0,50.69,192.4,0.24,565.5,693.0,1040.25,1055.5,1752.5,2664.0,3173.5,3200.75,3432.0,3484.0,2485.166666666667,1448.5,0.5040234948604992,0.2923837884217433,1.2365266009568274,0.755946438010219
Point_638,14.185148,79.775135,50.0,110.6,285.5,0.29,414.1,616.75,933.0,1047.5,1461.0,2510.0,2877.5,2882.5,3173.0,3069.666666666667,2682.6666666666665,1919.75,0.4669211195928753,0.3272706342811097,1.0098230745948324,0.7002925836407582
Point_639,14.193935,79.773062,2.1,139.8,242.1,0.49,501.0,643.75,844.5,952.5,1092.0,2072.5,2531.6666666666665,2406.5,2750.0,2421.0,2087.5,1537.0,0.4328669246799643,0.3757324567671859,1.1033959400493265,0.6492037505581187
Point_640,14.192488,79.772705,176.0,98.3,68.3,0.34,414.83333333333337,437.75,680.0,537.6666666666666,1172.0,2526.0,2998.0,2964.25,3273.0,3351.5,2187.5,1278.0,0.6929300621088452,0.433303112722877,2.0860376817823627,1.0392467106045826
Point_641,14.191628,79.772533,176.0,98.3,68.3,0.34,504.5,614.8333333333334,901.3333333333334,842.0,1515.0,2523.833333333333,2901.0,3091.0,3082.0,2993.5,2757.0,1900.5,0.5718281210272057,0.3421623968736431,1.591536338546458,0.8576331511376636
Point_642,14.200518,79.783998,125.0,21.5,409.7,0.28,423.2,534.6,800.5,827.5,1381.5,2354.5,2684.5,2802.5,2934.5,2743.25,2400.0,1703.75,0.5440771349862259,0.3396271510516252,1.313514232508646,0.8160033053298443
Point_643,14.198978,79.784397,138.0,116.0,446.9,0.33,487.0,563.3333333333334,747.5,761.25,1240.0,2288.25,2638.5,2714.0,2850.5,2931.0,2192.5,1489.25,0.5619020214373067,0.3727870510875063,1.5966884709730174,0.8427317845069411
Point_644,14.198907,79.784393,138.0,116.0,446.9,0.33,487.0,569.0,802.0,841.25,1240.0,2288.25,2638.5,2730.0,2850.5,2931.0,2192.5,1489.25,0.5288764438221911,0.37531486146095716,1.3448803759612646,0.7932036116749492
Point_645,14.198919,79.784478,138.0,116.0,446.9,0.33,487.0,540.0,840.5,863.5,1240.0,2288.25,2638.5,2788.75,2850.5,2931.0,2192.5,1489.25,0.5271408036142105,0.38442444927086566,1.227603137154881,0.7906029703647937
Point_646,14.189896,79.787029,113.0,90.6,192.4,0.3,642.5,1115.75,1365.5,1512.5,1615.75,2520.5,2810.75,2748.25,2984.0,2859.166666666667,2856.5,2329.0,0.29003109781141817,0.2595096241979835,0.8938840464392926,0.43499559988266356
Point_647,14.193455,79.784149,50.0,112.9,235.9,0.23,691.4285714285714,498.2857142857143,751.8125,805.6666666666666,1423.4,2383.8333333333335,2769.75,2807.5,3072.1666666666665,3096.8,2818.75,1915.375,0.5540384704091518,0.3271407974662601,1.281466239902454,0.8309427174614888
Point_648,14.193305,79.784167,50.0,112.9,235.9,0.23,691.4285714285714,558.6363636363636,812.2727272727273,914.25,1423.4,2383.8333333333335,2769.75,2838.3333333333335,3072.1666666666665,3096.8,2818.75,1915.375,0.5127356709822123,0.33200888527359756,1.1632739617608476,0.7690010435863845
Point_649,14.193191,79.783996,50.0,112.9,235.9,0.23,691.4285714285714,680.8571428571429,975.8333333333334,1076.8,1684.5,2496.333333333333,2799.0,2609.6666666666665,3106.5,3096.8,3153.708333333333,2390.666666666667,0.4158091759046603,0.215447312245294,0.9664892428824322,0.6236291802656203
Point_650,14.192624,79.785031,50.0,112.9,235.9,0.23,797.5666666666666,1400.5,1565.4583333333335,1760.0833333333335,2156.0,2563.5,2824.4,2731.0,3036.875,3024.0,3630.75,3112.6666666666665,0.2161876310467036,0.11765909555964804,0.8703869714627221,0.32424534778010716
Point_651,14.19238,79.785445,151.0,82.2,248.3,0.52,832.05,1226.0,1588.75,2009.5,2342.0,2689.5,2906.5,3013.3333333333335,3205.833333333333,3145.5,3679.25,3147.0,0.1998540000663636,0.12535789866799454,0.4270661977423563,0.2997511612475116
Point_652,14.194482,79.789541,50.0,82.02,515.2,0.35,486.5,728.5,1034.0,1179.4166666666665,1557.8333333333335,2611.5,2963.5,2983.0,3203.0,2791.0,2526.5,1713.5,0.4333019680073676,0.3138557533492383,0.9809013614691541,0.649874887398659
Point_653,14.194392,79.789667,50.0,82.02,515.2,0.35,486.5,650.0,878.5,926.5,1557.8333333333335,2611.5,2963.5,3060.6666666666665,3203.0,2791.0,2526.5,1713.5,0.5352589558165781,0.32539424777164294,1.4244237785885914,0.8027877622669899
Point_654,14.194305,79.789604,50.0,82.02,515.2,0.35,486.5,589.5,835.75,771.0,1384.5,2325.583333333333,2775.0,2982.0,3075.5,2791.0,1911.5,1164.0,0.5891286970423661,0.36585365853658536,1.7339816484981572,0.8835753296922872
Point_655,14.194348,79.789964,50.0,82.02,515.2,0.35,507.0,595.5,880.0,863.5,1485.25,2472.0,2726.0,2772.0,3046.6666666666665,2899.0,1890.75,1121.5,0.5249621785173979,0.3022491044688473,1.3680022937423841,0.7873349834983498
Point_656,14.19394,79.789408,50.0,82.02,515.2,0.35,578.0,663.0,951.0,949.0,1550.5,2528.0,2967.0,2840.6666666666665,3233.5,3205.5,2424.5,1595.0,0.49916439440584043,0.29380954188332636,1.3272370082791527,0.7486478167187018
Point_657,14.193898,79.789362,50.0,82.02,515.2,0.35,578.0,615.25,919.5,899.0,1550.5,2528.0,2967.0,2963.0,3233.5,3205.5,2424.5,1595.0,0.5344381149663386,0.31295003877257116,1.3783431834118,0.8015533980582524
Point_658,14.193736,79.789501,50.0,82.02,515.2,0.35,578.0,673.5,990.25,1035.0,1795.75,2601.5,2960.5,2895.75,3256.3333333333335,3205.5,3026.0,2146.75,0.4733829421866056,0.23446658851113716,1.1470533842929356,0.7099841017488077
Point_659,14.211261,79.527182,13.0,1.5,260.7,0.46,425.0,585.5,921.5,821.0,1512.5,2456.0,2742.5,2883.0,3067.0,3156.0,3035.0,1903.5,0.556695464362851,0.31179615515868503,1.5078610603290676,0.8349304899446619
Point_660,14.210784,79.527879,13.0,1.5,260.7,0.46,469.0,538.0,805.0,852.0,1593.5,2410.0,2719.0,2757.0,3022.5,3151.5,2973.0,2009.0,0.5278470490440565,0.2674405240776922,1.241851368970013,0.7916608948607842
Point_661,14.210643,79.529015,13.0,1.5,260.7,0.46,503.5,532.0,779.0,861.5,1496.5,2360.5,2624.5,2683.0,2926.5,3141.5,2812.0,1851.5,0.5138947665397094,0.2838856322526618,1.1788118042971782,0.7707334273624824
Point_662,14.21069,79.529843,213.0,3.8,409.7,0.43,536.5,737.5,1112.0,1257.0,1875.0,2765.5,3151.5,3292.5,3522.5,3479.0,3185.0,2305.5,0.44741180349488957,0.274310595065312,0.9593722015365037,0.6710439560439561
Point_663,14.210407,79.529664,213.0,3.8,409.7,0.43,489.5,646.5,955.5,1172.0,1837.5,2535.5,2984.0,2904.0,3300.5,3169.0,3195.5,2228.5,0.42492639842983315,0.2249288199936729,0.8509801994791922,0.6373114191095302
Point_664,14.209825,79.528967,13.0,1.5,260.7,0.46,494.0,505.0,789.0,686.0,1281.5,2294.0,2597.0,2804.0,2904.5,3056.5,2466.0,1558.5,0.6068767908309456,0.37265940521356017,1.6898037338439444,0.9101847872797593
Point_665,14.212576,79.529405,113.0,9.2,322.8,0.23,345.5,384.5,655.0,509.0,1088.0,2113.5,2360.0,2534.5,2595.0,2845.0,1946.0,1119.0,0.6655166748808937,0.3993098688750863,1.871477409221103,0.9981110381077529
Point_666,14.197923,79.569911,50.0,8.4,403.5,0.25,544.0,954.0,1287.0,1568.0,1751.0,2186.0,2355.0,2451.0,2569.0,2633.0,3239.0,2687.0,0.21970639462552874,0.16658733936220846,0.4691817215727949,0.3295185968404031
Point_667,14.20398,79.573126,38.0,13.1,620.7,0.16,582.5,802.0,1224.0,1433.0,1955.5,2335.0,2543.5,2670.5,2857.5,2815.5,3782.5,2964.0,0.3015718289265261,0.15456117596195418,0.5887810448187268,0.4523026315789474
Point_668,14.203877,79.573047,38.0,13.1,620.7,0.16,582.5,808.0,1236.0,1609.5,1955.5,2335.0,2543.5,2646.5,2857.5,2815.5,3782.5,2964.0,0.243656015037594,0.1501521077792264,0.41516534550404355,0.365441090097498
Point_669,14.204253,79.570096,138.0,13.8,620.7,0.56,647.5,1247.5,1580.5,1765.0,1969.0,2302.5,2538.5,2717.0,2755.0,2595.0,3319.0,2971.0,0.21240517626059796,0.1596244131455399,0.6022648193838174,0.31857222532069157
Point_670,14.205787,79.566898,188.0,10.0,620.7,0.16,464.0,526.5,807.0,900.5,1740.5,2419.5,2854.0,2787.5,3202.0,3093.5,3495.5,2522.0,0.5116594360086768,0.2312279151943463,1.111896765069825,0.7673851159007726
Point_671,14.205731,79.567131,188.0,10.0,620.7,0.16,464.0,595.0,860.0,1026.5,1698.5,2314.0,2653.5,2813.5,3015.0,3093.5,3458.5,2514.0,0.46536458333333336,0.24711879432624115,0.9903569053424961,0.6979559953131103
Point_672,14.205768,79.567221,188.0,10.0,620.7,0.16,464.0,595.0,860.0,1026.5,1698.5,2314.0,2653.5,2813.5,3015.0,3093.5,3458.5,2514.0,0.46536458333333336,0.24711879432624115,0.9903569053424961,0.6979559953131103
Point_673,14.205739,79.567221,188.0,10.0,620.7,0.16,464.0,595.0,860.0,1026.5,1698.5,2314.0,2653.5,2813.5,3015.0,3093.5,3458.5,2514.0,0.46536458333333336,0.24711879432624115,0.9903569053424961,0.6979559953131103
Point_674,14.205673,79.56715,188.0,10.0,620.7,0.16,464.0,606.0,945.0,1167.0,1698.5,2314.0,2653.5,2818.5,3015.0,3093.5,3458.5,2514.0,0.41437711704930374,0.2479521806508745,0.7824789159480716,0.6214877069744105
Point_675,14.205527,79.567583,188.0,10.0,620.7,0.16,504.0,575.5,833.5,956.0,1647.5,2302.0,2770.5,2688.0,3119.0,3295.0,3280.5,2587.0,0.47530186608122943,0.23999538692192365,1.0538484940675388,0.712854986966662
Point_676,14.205483,79.567534,188.0,10.0,620.7,0.16,504.0,645.0,906.5,1201.5,1647.5,2302.0,2770.5,2872.5,3119.0,3295.0,3280.5,2587.0,0.4101620029455081,0.27101769911504425,0.7964728312678742,0.6151675052153639
Point_677,14.205465,79.567602,188.0,10.0,620.7,0.16,504.0,618.0,876.0,1059.0,1647.5,2302.0,2770.5,2795.0,3119.0,3295.0,3280.5,2587.0,0.4504411001556824,0.2583005064715813,0.9612403100775193,0.6755740044104294
Point_678,14.20541,79.56762,188.0,10.0,620.7,0.16,489.5,678.5,1008.5,1170.0,1668.5,2351.0,2780.5,2938.0,3100.5,2922.5,3313.5,2476.5,0.43037974683544306,0.2755888418539021,0.9075509470766387,0.6454910551296094
Point_679,14.205392,79.567549,188.0,10.0,620.7,0.16,489.5,715.5,1078.0,1326.5,1668.5,2351.0,2780.5,3067.5,3100.5,2922.5,3313.5,2476.5,0.3962221210741921,0.2953969594594595,0.7688231397659527,0.5942655592217545
Point_680,14.205316,79.567474,188.0,10.0,620.7,0.16,489.5,678.0,1015.0,1256.5,1668.5,2351.0,2780.5,2829.5,3100.5,2922.5,3313.5,2476.5,0.38497307880567794,0.2581147176522899,0.7441574415744158,0.5773889636608345
Point_681,14.205316,79.567696,188.0,10.0,620.7,0.16,489.5,595.0,918.5,1089.0,1650.0,2441.0,2808.0,3000.5,3125.0,2922.5,3157.0,2371.5,0.4674165545910258,0.2903988818406623,0.9419968460477035,0.701039119804401
Point_682,14.205239,79.56753,188.0,10.0,620.7,0.16,489.5,499.5,792.0,783.0,1615.0,2331.5,2640.5,2772.5,2917.5,2922.5,3371.5,2596.5,0.5595556180565321,0.2638176638176638,1.3351452922622642,0.8392154105736783
Point_683,14.205214,79.56805,188.0,10.0,620.7,0.16,498.0,648.0,921.0,1214.0,1400.0,2177.0,2573.0,2858.0,2900.5,2948.0,2922.0,2182.0,0.4037328094302554,0.34241427900422733,0.7779670641680864,0.605524861878453
Point_684,14.859327,79.576657,50.0,2.3,254.0,0.05,586.5,728.5,988.0,1381.0,1656.0,1843.0,2011.5,1983.0,2227.5,2189.5,2517.5,2120.5,0.1789536266349584,0.0898598516075845,0.3131339401820546,0.26839054837271514
Point_685,14.78367,79.509273,88.0,46.85,62.1,0.21,454.0,640.0,967.0,979.0,1537.5,2015.0,2192.0,2144.0,2394.5,2400.0,2190.5,1613.0,0.3730387447966699,0.1647426320793155,0.9047840944392669,0.5594685449015527
Point_686,14.8293,79.520834,125.0,16.9,111.7,0.3,392.0,546.0,801.5,995.0,1360.5,2000.0,2248.0,2279.0,2472.5,2390.5,2528.5,1817.0,0.3921808185705559,0.2523698310207446,0.7725631768953068,0.5881814017407238
Point_687,14.825964,79.518692,38.0,9.2,62.1,0.24,475.5,566.5,821.5,1063.0,1381.5,1725.5,1887.0,1983.0,2078.0,2114.5,2760.5,2051.5,0.3020354563361786,0.17877842175657602,0.5591685406916671,0.4529788281634663
Point_688,14.81998,79.525952,125.0,10.0,74.5,0.42,362.0,418.5,689.5,773.5,1244.5,2191.0,2522.5,2441.0,2701.5,2580.5,2286.5,1606.5,0.5187431948981179,0.32465065798399134,1.0569182987893768,0.7779937791601866
Point_689,14.8186,79.531546,100.0,29.2,99.3,0.23,429.0,529.0,756.5,914.0,1308.0,1787.5,1993.0,2069.0,2227.0,2288.5,2727.5,1919.5,0.3871940998994301,0.22534794196031982,0.8051024675867837,0.5806938159879337
Point_690,14.81564,79.526357,100.0,14.6,68.3,0.2,456.5,590.0,819.0,1211.0,1402.0,1813.5,1969.5,2120.0,2232.5,2229.5,2824.5,2181.5,0.2728910237166016,0.20386144236229414,0.4579806529625151,0.4092751013057181
Point_691,14.813972,79.52481,88.0,28.4,99.3,0.39,450.0,543.5,805.5,1288.0,1541.5,1667.0,1768.0,1773.0,1762.5,1782.0,1936.5,1626.0,0.15844495262985953,0.06984462211494946,0.22347140948256003,0.23762861342479177
Point_692,14.811383,79.523619,151.0,37.6,223.5,0.21,341.5,482.0,759.0,852.0,1325.5,2235.5,2550.0,2744.0,2851.0,2762.0,2611.5,1692.5,0.5261401557285873,0.3485686202236147,1.1150400754361152,0.7891005143889893
Point_693,14.81075,79.524631,88.0,8.4,198.6,0.23,384.0,534.5,791.0,941.5,1372.5,2249.5,2584.5,2656.5,2917.0,2795.0,2803.5,1831.5,0.4766536964980545,0.3186895011169025,0.9976150311209354,0.7148812005002084
Point_694,14.809024,79.526595,151.0,11.5,223.5,0.45,379.0,437.5,670.0,1037.0,1382.0,1723.5,1826.5,1852.0,1958.0,2059.0,2622.0,2055.0,0.28210453444098305,0.1453308596165739,0.4250325945241199,0.42308357847378436
Point_695,14.804191,79.521953,75.0,4.6,49.7,0.45,338.5,372.5,522.0,900.0,1144.5,1322.0,1453.0,1468.0,1518.0,1779.5,2425.5,2084.0,0.23986486486486486,0.12382775119617224,0.3484448806821667,0.3597213426219126
Point_696,14.963328,79.732471,201.0,7.7,247.6,0.06,350.0,450.5,649.0,907.5,1192.0,1962.0,2261.5,2295.0,2391.0,2384.0,2324.0,1728.5,0.4332552693208431,0.31631775164898196,0.7951745085678262,0.6497814548860443
Point_697,14.950213,79.776471,125.0,27.6,471.8,0.08,404.5,437.0,720.0,529.0,1387.5,2785.5,3174.0,3384.0,3494.5,3042.0,2768.5,1593.5,0.729619217991311,0.4184218799119774,2.175072375438062,1.0942889996167113
Point_698,14.966161,79.75748,38.0,25.3,161.4,0.17,525.0,676.0,980.0,1278.0,1752.0,2459.0,2783.0,2842.0,3170.0,3040.0,3316.0,2438.0,0.3796116504854369,0.23726599912929908,0.7186179011211175,0.5693483800509647
Point_699,14.963681,79.731474,201.0,7.7,247.6,0.06,421.0,530.5,802.0,999.0,1520.0,2226.5,2482.5,2582.0,2732.0,2765.5,2942.0,2082.0,0.44205529181792796,0.25889809848854217,0.8606535094873049,0.6629903671645958
Point_700,14.161126,79.553591,25.0,27.6,322.8,0.33,415.5,506.5,842.0,866.0,1481.0,2364.0,2628.5,2649.0,2874.0,2898.0,2823.5,2024.0,0.5072546230440967,0.2828087167070218,1.101365124467231,0.7607737163988053
Point_701,14.16113,79.554204,25.0,27.6,322.8,0.33,375.0,372.5,689.5,527.0,1349.5,2614.5,2959.0,3041.0,3231.5,3087.0,2421.0,1496.0,0.7045964125560538,0.3852636373989295,1.8429733890477238,1.0567465321563683
Point_702,14.161143,79.554621,25.0,27.6,322.8,0.33,427.5,608.5,990.0,1412.5,1840.5,2579.0,2809.0,2761.0,3063.5,2990.0,3618.5,2655.0,0.3231100994369234,0.20004346408779747,0.5051886262315963,0.48460709151892667
Point_703,14.161028,79.553656,25.0,27.6,322.8,0.33,415.5,404.0,714.5,637.5,1197.0,2371.0,2736.5,2815.5,2968.5,2898.0,2269.0,1423.5,0.630755864465682,0.4033644859813084,1.5076837878997646,0.9459968148255393
Point_704,14.160974,79.553867,25.0,27.6,322.8,0.33,375.0,346.5,659.0,523.0,1204.5,2441.5,2821.5,2897.0,3087.0,3087.0,2199.5,1328.0,0.6941520467836257,0.41265390710715594,1.726671030620409,1.0410758661014472
Point_705,14.160964,79.554355,25.0,27.6,322.8,0.33,427.5,414.5,721.0,614.0,1429.5,2572.0,2871.5,2998.0,3137.0,2990.0,2719.0,1836.0,0.6600221483942414,0.35426312817617167,1.6674826886759462,0.9898961937716262
Point_706,14.160984,79.554618,25.0,27.6,322.8,0.33,427.5,547.5,923.0,1190.0,1701.5,2543.5,2799.0,2948.0,3069.5,2990.0,3318.5,2402.5,0.4248429192846786,0.26809334337025487,0.7346120095273913,0.6371873867343241
Point_707,14.161061,79.553753,25.0,27.6,322.8,0.33,415.5,369.5,668.5,566.0,1233.0,2403.5,2761.0,2910.0,3033.5,2898.0,2278.0,1452.5,0.6743383199079401,0.4047791455467053,1.6573569963939758,1.0113620020135194
Point_708,14.161029,79.554062,25.0,27.6,322.8,0.33,375.0,443.0,774.5,724.5,1276.5,2505.5,2817.0,2885.0,3072.0,3087.0,2397.0,1438.5,0.598559357251697,0.3865192839120509,1.3812172356476156,0.8977146814404433
Point_709,14.160973,79.554688,25.0,27.6,322.8,0.33,427.5,600.5,977.0,1323.0,1701.5,2543.5,2799.0,2829.5,3069.5,2990.0,3318.5,2402.5,0.36279349789283566,0.24895166629883028,0.6011812123388802,0.5441247291114857
Point_710,14.160833,79.553611,25.0,27.6,322.8,0.33,454.5,573.0,900.5,1027.0,1613.0,2369.5,2625.5,2630.5,2877.5,3035.0,3043.5,2341.0,0.43841421736158576,0.23977848474136915,0.8916258896797152,0.6575314379442319
