system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,K,N,OC,P,sample_id,.geo
856,996.25,3375.6,3025.5,1315.111111111111,1647.8,1896.7,2147.777777777778,2312.0,2517.2,2594.5555555555557,2721.133333333333,2846.875,25,75,0.34,60.7,857,"{""type"":""Point"",""coordinates"":[80.0349,14.390564000000003]}"
857,929.8333333333334,3410.75,2989.25,1240.0,1574.2,1894.4444444444443,2204.6428571428573,2391.8571428571427,2592.2,2660.0,2828.0,2916.4,25,75,0.34,60.7,858,"{""type"":""Point"",""coordinates"":[80.035051,14.390427]}"
858,809.0,3379.8333333333335,2766.0,1186.3636363636363,1438.9375,1634.3,2020.8333333333333,2534.1666666666665,2799.4444444444443,2897.6,3083.6666666666665,3169.0833333333335,12,113,0.25,16.9,859,"{""type"":""Point"",""coordinates"":[80.036942,14.390169000000002]}"
859,677.4,3464.0,2228.0,846.6666666666666,1255.5,1309.0,2406.0,3221.0,4001.75,4067.0,4398.0,4434.1,25,138,0.2,13.1,860,"{""type"":""Point"",""coordinates"":[80.038095,14.391051000000001]}"
860,613.6666666666666,3502.5,2153.0,796.75,1179.3333333333333,1188.6666666666667,1941.5,2838.75,3358.6,3360.1428571428573,3612.0,3806.0,31,151,0.27,16.9,861,"{""type"":""Point"",""coordinates"":[80.03992,14.391096000000001]}"
861,809.7272727272727,3253.6666666666665,2629.0,1178.7333333333333,1385.7777777777778,1569.1,1948.2857142857142,2464.6666666666665,2665.8571428571427,2600.0,2963.125,3159.4545454545455,12,113,0.25,16.9,862,"{""type"":""Point"",""coordinates"":[80.037035,14.389193999999998]}"
862,809.7272727272727,3253.6666666666665,2629.0,1178.7333333333333,1385.7777777777778,1569.1,1948.2857142857142,2464.6666666666665,2665.8571428571427,2600.0,2963.125,3159.4545454545455,12,113,0.25,16.9,863,"{""type"":""Point"",""coordinates"":[80.037049,14.389133000000003]}"
863,809.7272727272727,3187.8333333333335,2577.75,988.75,1369.142857142857,1492.8333333333333,2019.923076923077,2593.6,2889.2,2989.4,3111.0,3159.4545454545455,12,113,0.25,16.9,864,"{""type"":""Point"",""coordinates"":[80.037214,14.389057999999999]}"
864,668.5714285714286,3804.0,2403.0,934.25,1435.8333333333333,1562.0,2408.8,3163.8,3742.5,3826.5,4068.25,3997.8,99,125,0.23,24.6,865,"{""type"":""Point"",""coordinates"":[80.038625,14.389337000000001]}"
865,659.5714285714286,3655.0,2227.6666666666665,865.3333333333334,1319.0,1548.0,2327.714285714286,3159.6,3817.3333333333335,3913.5,4199.833333333333,4118.714285714285,99,125,0.23,24.6,866,"{""type"":""Point"",""coordinates"":[80.039031,14.389565999999997]}"
866,670.7142857142857,3549.0,2161.6666666666665,869.3333333333334,1259.5,1414.0,2339.0,3193.6666666666665,3851.5,3944.6666666666665,4188.0,4065.75,99,125,0.23,24.6,867,"{""type"":""Point"",""coordinates"":[80.03905500000002,14.389452999999998]}"
867,752.0,3687.0,2301.0,947.3333333333334,1354.6666666666667,1538.0,2352.6666666666665,3148.6666666666665,3736.0,3884.0,4086.5,3999.2,99,125,0.23,24.6,868,"{""type"":""Point"",""coordinates"":[80.039722,14.389325000000001]}"
868,752.0,3687.0,2301.0,1013.3333333333334,1432.0,1585.5,2352.6666666666665,3148.6666666666665,3736.0,3879.0,4086.5,3999.2,99,125,0.23,24.6,869,"{""type"":""Point"",""coordinates"":[80.039746,14.389397]}"
869,704.0,2842.5,1765.5,823.0,1208.0,1030.0,1931.0,2966.0,3591.5,3668.0,4021.0,3826.0,428,63,0.36,22.3,870,"{""type"":""Point"",""coordinates"":[80.038929,14.385525000000001]}"
870,704.0,2901.5,1734.0,681.0,963.0,930.0,1683.0,2733.0,3147.5,3527.5,3530.5,3826.0,428,63,0.36,22.3,871,"{""type"":""Point"",""coordinates"":[80.038873,14.385509]}"
871,685.0,3292.0,1859.0,902.0,1188.0,1175.0,1996.0,2917.0,3571.0,3622.5,3977.0,3669.0,428,63,0.36,22.3,872,"{""type"":""Point"",""coordinates"":[80.038909,14.385144000000006]}"
872,685.0,2706.0,1716.0,762.0,1105.5,1091.5,1731.0,2685.0,3201.5,3282.0,3508.0,3669.0,428,63,0.36,22.3,873,"{""type"":""Point"",""coordinates"":[80.038859,14.384898]}"
873,695.6666666666666,2280.3333333333335,1262.0,684.3333333333334,977.4,770.0,1421.5,2770.5,3410.3333333333335,3532.0,3864.3333333333335,3640.0,478,75,0.2,39.94,874,"{""type"":""Point"",""coordinates"":[80.038939,14.384083000000002]}"
874,474.0,2664.5,1671.6666666666667,666.9,931.3636363636364,935.0,1496.9,2478.5833333333335,2848.7368421052633,2521.4285714285716,3165.7,3548.375,478,201,0.11,33.8,875,"{""type"":""Point"",""coordinates"":[80.038608,14.395955000000002]}"
875,607.0,2986.0,1747.6666666666667,737.5,1082.0,936.0,1829.5,2908.076923076923,3421.6666666666665,3425.285714285714,3743.0,3793.3333333333335,478,201,0.11,33.8,876,"{""type"":""Point"",""coordinates"":[80.038732,14.395816999999997]}"
876,607.0,2986.0,1747.6666666666667,787.5,1177.3333333333333,1123.0,1829.5,2908.076923076923,3421.6666666666665,3664.0,3743.0,3793.3333333333335,478,201,0.11,33.8,877,"{""type"":""Point"",""coordinates"":[80.038677,14.395685]}"
877,575.0,3050.5,1865.0,792.5,1238.5,1234.0,2094.5,3040.3333333333335,3621.0,3751.5,3993.5,3945.0,25,113,0.24,33,878,"{""type"":""Point"",""coordinates"":[80.039378,14.393897]}"
878,669.6,3129.0,2019.0,892.0,1194.0,1594.0,2069.0,2964.5714285714284,3479.0,3620.6666666666665,3991.4285714285716,3805.4,50,201,0.39,22.3,879,"{""type"":""Point"",""coordinates"":[80.040551,14.395287000000001]}"
879,607.5714285714286,2351.0,1379.0,988.5,1313.0,1054.0,1773.5,2970.153846153846,3427.0,3628.3333333333335,3804.0,3807.8333333333335,50,201,0.39,22.3,880,"{""type"":""Point"",""coordinates"":[80.041148,14.394826999999998]}"
880,549.5,3319.0,2126.3333333333335,730.6,1050.0,1185.0,1938.8,2849.8888888888887,3431.5,3536.0,3745.375,2782.4,130,50,0.36,15.4,881,"{""type"":""Point"",""coordinates"":[80.041456,14.392498]}"
881,666.125,3551.0,2118.0,926.8,1264.0,1623.875,2146.0,3020.6666666666665,3823.5,3920.25,4156.0,4068.5,19,151,0.3,12.3,882,"{""type"":""Point"",""coordinates"":[80.044918,14.390691000000002]}"
882,604.2857142857143,2579.0,1513.0,863.0,1246.0,1291.0,1840.0,2904.4,3592.0,3734.2,3923.3333333333335,3806.3333333333335,19,151,0.3,12.3,883,"{""type"":""Point"",""coordinates"":[80.044168,14.391492000000001]}"
883,606.1111111111111,2519.0,1418.0,928.1666666666666,1328.5714285714287,1460.0,2080.0,2987.6666666666665,3597.5,3818.0,3977.5,3931.3333333333335,31,75,0.3,9.2,884,"{""type"":""Point"",""coordinates"":[80.044591,14.392238000000003]}"
884,608.0,2562.0,1611.0,796.4,1177.125,1186.2,1886.25,2865.8,3416.25,3565.6666666666665,3795.3333333333335,3576.0,31,75,0.3,9.2,885,"{""type"":""Point"",""coordinates"":[80.043899,14.392397999999996]}"
885,621.8571428571429,2829.0,1714.0,860.0,1222.0,1161.6666666666667,2131.0,3063.4,3675.0,3820.5,4112.0,4067.0,31,125,0.39,34.6,886,"{""type"":""Point"",""coordinates"":[80.0441,14.394]}"
886,615.4,3023.0,1986.0,906.0,1417.75,1451.5,2345.0,3091.6,3855.0,3896.0,4168.5,4007.714285714286,31,125,0.39,34.6,887,"{""type"":""Point"",""coordinates"":[80.04361,14.394030000000003]}"
887,651.0,3105.0,2211.0,1097.4285714285713,1420.25,1617.0,2005.0,2760.5,3141.5,3479.0,3448.0,3575.3333333333335,341,138,0.12,23.8,888,"{""type"":""Point"",""coordinates"":[80.04326400000001,14.395297]}"
888,654.6,3033.0,2334.0,914.8333333333334,1282.5,1676.0,2251.0,2873.0,3389.0,3500.2,3722.0,3793.0,527,176,0.11,17.7,889,"{""type"":""Point"",""coordinates"":[80.044014,14.395885999999999]}"
889,617.0,2842.0,1918.0,838.0,1229.5,1312.0,2263.5,2946.5,3539.5,3674.5,3843.5,3659.75,527,176,0.11,17.7,890,"{""type"":""Point"",""coordinates"":[80.044322,14.396046]}"
890,651.0,3397.0,2174.0,876.0,1272.75,1489.0,2150.0,2923.3333333333335,3452.0,3535.6,3822.0,3797.3333333333335,527,176,0.11,17.7,891,"{""type"":""Point"",""coordinates"":[80.044611,14.396027000000004]}"
891,519.0,2016.0,1078.0,656.0,1034.0,850.0,1383.5,2926.4,3703.0,3785.5,4088.0,4103.0,199,213,0.35,38.4,892,"{""type"":""Point"",""coordinates"":[80.047701,14.394638000000002]}"
892,519.0,1983.0,1162.3333333333333,627.3333333333334,903.3333333333334,722.0,1469.0,2830.5,3767.0,3828.0,4079.0,4103.0,199,213,0.35,38.4,893,"{""type"":""Point"",""coordinates"":[80.047812,14.394927]}"
893,562.0,2084.0,1164.0,648.0,1002.0,831.0,1542.0,2891.0,3504.0,3670.5,3985.6666666666665,3986.0,199,213,0.35,38.4,894,"{""type"":""Point"",""coordinates"":[80.047895,14.395122]}"
894,562.0,2096.0,1138.0,745.0,1078.0,988.0,1582.0,2996.6,3570.0,3686.5,4038.0,3986.0,199,213,0.35,38.4,895,"{""type"":""Point"",""coordinates"":[80.048005,14.395256]}"
895,593.6666666666666,2097.5,1096.5,621.5,982.0,788.0,1612.0,3116.5,3769.0,4224.0,4237.0,4338.0,199,213,0.35,38.4,896,"{""type"":""Point"",""coordinates"":[80.048323,14.395438]}"
896,593.6666666666666,2245.5,1143.0,632.6666666666666,911.5,728.0,1473.0,3145.3333333333335,3893.0,4045.0,4297.5,4338.0,199,213,0.35,38.4,897,"{""type"":""Point"",""coordinates"":[80.048613,14.395331000000002]}"
897,551.3333333333334,2598.0,1583.0,730.125,1056.0,1295.5,1708.25,2671.1428571428573,3149.2,3162.6666666666665,3422.0,3873.1666666666665,12,63,0.45,21.5,898,"{""type"":""Point"",""coordinates"":[80.054498,14.399732999999998]}"
898,587.5,2131.4,1139.6,821.0,966.3333333333334,843.5,1577.3333333333333,3033.0,3786.6666666666665,4044.0,4258.0,4256.0,12,63,0.45,21.5,899,"{""type"":""Point"",""coordinates"":[80.054115,14.399806999999997]}"
899,479.0,2151.5,1066.1666666666667,578.0,1001.125,876.2,1606.0,3105.0,3846.6666666666665,3916.0,4229.0,4326.0,43,163,0.27,16.9,900,"{""type"":""Point"",""coordinates"":[80.054677,14.402703000000002]}"
900,566.6,2531.6666666666665,1579.0,825.5,1135.0,1210.0,1853.5,2910.0,3637.0,3752.0,3879.5,3824.0,12,163,0.35,26.1,901,"{""type"":""Point"",""coordinates"":[80.050199,14.405087000000002]}"
901,650.0,2323.5,1335.0,791.5,1094.5,1169.25,1713.5,2844.0,3250.0,3310.0,3700.0,3768.0,12,163,0.35,26.1,902,"{""type"":""Point"",""coordinates"":[80.050045,14.405522000000003]}"
902,682.0,2591.0,1530.0,786.0,1062.0,1008.0,1885.0,2922.3333333333335,3530.5,3626.0,4019.3333333333335,3876.3333333333335,12,163,0.35,26.1,903,"{""type"":""Point"",""coordinates"":[80.050786,14.406091000000002]}"
903,603.0,2998.0,1962.0,870.5,1186.3333333333333,1492.0,2025.5,2851.0,3360.0,3482.0,3817.6666666666665,3870.1666666666665,37,176,0.45,32.3,904,"{""type"":""Point"",""coordinates"":[80.049023,14.407813]}"
904,556.0,2094.5,1130.5,737.0,1078.0,930.0,1686.0,2859.5714285714284,3689.5,3759.25,4043.3333333333335,4069.75,19,138,0.26,22.3,905,"{""type"":""Point"",""coordinates"":[80.045914,14.401397000000001]}"
905,486.0,1888.0,1010.5,616.0,925.5,791.0,1552.0,2934.0,3701.5,3796.0,4082.0,4046.6666666666665,354,125,0.39,23,906,"{""type"":""Point"",""coordinates"":[80.03929,14.407988]}"
906,503.6666666666667,1841.0,1002.5,526.6666666666666,888.75,702.5,1445.5,2874.0,3696.3333333333335,3920.0,4006.5,3921.4,354,125,0.39,23,907,"{""type"":""Point"",""coordinates"":[80.038581,14.408213999999996]}"
907,542.8571428571429,2008.0,1148.0,665.25,973.0,981.5,1520.6666666666667,2409.75,2813.0,2967.0,3115.0,3161.75,515,176,0.26,20.7,908,"{""type"":""Point"",""coordinates"":[80.041498,14.408822000000002]}"
908,542.8571428571429,1980.0,1139.0,728.25,986.3333333333334,984.0,1499.25,2478.0,2787.3333333333335,2960.5,3208.3333333333335,3161.75,515,176,0.26,20.7,909,"{""type"":""Point"",""coordinates"":[80.041852,14.409049]}"
909,473.2,1878.5,1273.5,612.2,913.0,864.0,1495.5,2404.6,2995.4,3260.0,3208.25,2908.2,515,176,0.26,20.7,910,"{""type"":""Point"",""coordinates"":[80.041907,14.409708999999994]}"
910,473.2,2332.0,1456.0,675.3333333333334,982.75,1019.0,1498.0,2353.125,2734.8,2863.5,2919.3333333333335,2908.2,515,176,0.26,20.7,911,"{""type"":""Point"",""coordinates"":[80.041907,14.409935999999998]}"
911,544.2,2420.5,1520.0,651.0,913.0,1000.0,1614.3333333333333,2484.714285714286,2833.75,3083.0,3091.3333333333335,3284.818181818182,602,188,0.27,46.08,912,"{""type"":""Point"",""coordinates"":[80.041988,14.410832999999998]}"
912,465.1818181818182,2352.5,1517.0,593.4,917.75,879.6666666666666,1618.6666666666667,2606.0,2965.1111111111113,3116.6666666666665,3255.0,3113.5,341,63,0.23,30,913,"{""type"":""Point"",""coordinates"":[80.041634,14.411007]}"
913,614.0,2679.0,1491.0,744.0,1071.0,1316.5,1827.0,3101.8,3809.0,3884.0,4235.0,3932.0,31,63,0.15,20.7,914,"{""type"":""Point"",""coordinates"":[80.056896,14.392788000000001]}"
914,587.5,2131.4,1139.6,741.0,980.0,786.0,1577.3333333333333,3033.0,3786.6666666666665,4052.0,4258.0,4256.0,12,63,0.45,21.5,915,"{""type"":""Point"",""coordinates"":[80.054014,14.399817999999998]}"
915,551.3333333333334,2598.0,1583.0,739.0,1059.0,1102.0,1708.25,2671.1428571428573,3149.2,3180.0,3422.0,3873.1666666666665,12,63,0.45,21.5,916,"{""type"":""Point"",""coordinates"":[80.054582,14.399758999999996]}"
916,566.8333333333334,2663.5,1850.3333333333333,709.0,1046.25,1180.0,1729.5,2561.0,2809.5,2950.0,3100.25,3138.25,119.4,13,0.19,48.38,917,"{""type"":""Point"",""coordinates"":[79.80481,15.105856000000003]}"
917,491.3333333333333,2778.458333333333,1874.857142857143,608.1282051282051,915.5555555555555,1103.7142857142858,1441.1875,2275.916666666667,2540.5,2579.5,2784.5,2968.4545454545455,147.5,151,0.25,31.5,918,"{""type"":""Point"",""coordinates"":[79.802074,15.106715]}"
918,600.6,2782.464285714286,2086.3333333333335,635.5424242424242,998.4,991.5,1700.3333333333333,2597.3333333333335,2914.083333333333,3022.4,3074.625,2963.4,295,63,0.37,6.9,919,"{""type"":""Point"",""coordinates"":[79.799653,15.106613999999997]}"
919,666.0,2339.0,1808.5,739.125,1048.5,1166.6666666666667,1484.75,1902.6,2065.4,2056.0,2224.5,2445.0,203.7,63,0.39,37.6,920,"{""type"":""Point"",""coordinates"":[79.790494,15.105495999999997]}"
920,620.5,2613.0,2110.25,779.8333333333333,1128.0,1288.0,1765.6666666666667,2165.3333333333335,2366.75,2384.5,2597.0,2552.6666666666665,470.6,100,0.32,30.7,921,"{""type"":""Point"",""coordinates"":[79.799021,15.110271999999995]}"
921,539.6,2846.375,2196.6666666666665,799.0,1182.7777777777778,1508.8333333333333,1670.125,2269.0,2530.625,2578.5,2735.0,2638.75,133.4,113,0.38,129.8,922,"{""type"":""Point"",""coordinates"":[79.797442,15.109004999999998]}"
922,494.6666666666667,2344.2,1727.5,623.0,967.9090909090909,1203.75,1554.3333333333333,2057.0,2178.5,2256.5,2412.75,2447.0,119.4,176,0.17,63.7,923,"{""type"":""Point"",""coordinates"":[79.788493,15.109717]}"
923,552.0,2267.5,1760.0,673.5,968.5,1120.0,1478.0,1864.0,2014.5,1982.0,2193.0,2174.0,161.5,13,0.38,26.9,924,"{""type"":""Point"",""coordinates"":[79.775228,15.114391000000001]}"
924,676.1538461538462,2985.0,2191.0,471.6363636363636,738.4166666666666,730.8,1576.7777777777778,2416.0,2772.3333333333335,2927.222222222222,3064.0,2916.5714285714284,84.3,38,0.16,38.4,925,"{""type"":""Point"",""coordinates"":[79.788388,15.0849]}"
925,470.73333333333335,2507.1666666666665,1615.625,495.6666666666667,753.6363636363636,753.5833333333334,1297.2857142857142,2259.4,2545.5,2686.0,2798.2,2832.285714285714,384.9,125,0.25,46.08,926,"{""type"":""Point"",""coordinates"":[79.675209,14.132998]}"
926,414.8666666666667,2569.0,1761.0,498.8,718.9,808.0,1326.142857142857,2289.2,2638.6,2710.0,2862.0,2856.5,384.9,125,0.25,46.08,927,"{""type"":""Point"",""coordinates"":[79.674184,14.132485000000003]}"
927,693.3333333333334,4441.5,3524.5,939.0,1347.3333333333333,1911.0,2572.0,2984.3333333333335,3221.25,3216.0,3576.3333333333335,3479.0,223.5,201,0.31,26.9,928,"{""type"":""Point"",""coordinates"":[79.674913,14.128247999999997]}"
928,662.6666666666666,3547.5,2740.5,971.0,1301.0,1675.0,1970.3333333333333,2691.5,3013.8,2877.0,3365.3333333333335,3307.2,223.5,201,0.31,26.9,929,"{""type"":""Point"",""coordinates"":[79.674867,14.127690000000003]}"
929,659.4,3668.6666666666665,2540.5,905.0,1303.0,1429.3333333333333,2100.6,2676.4,2986.8333333333335,3154.5,3312.0,3293.0,589.7,113,0.18,79.1,930,"{""type"":""Point"",""coordinates"":[79.672796,14.127094000000001]}"
930,617.3333333333334,3634.6666666666665,2602.5,906.0,1322.0,1532.0,2068.5,2674.8,2961.8,3096.0,3323.5,3241.6666666666665,589.7,113,0.18,79.1,931,"{""type"":""Point"",""coordinates"":[79.673501,14.126829000000004]}"
931,543.25,2345.0,1415.0,652.5,1056.6666666666667,933.0,1607.6666666666667,2844.75,3423.4,3344.0,3798.5,3733.3333333333335,397.3,50,0.25,75.3,932,"{""type"":""Point"",""coordinates"":[79.669676,14.125196000000003]}"
932,588.5,3224.5,2259.3333333333335,783.0,1126.75,1208.2,1786.0,2739.5,3043.0,3130.0,3364.0,3293.5,463.5,113,0.33,23.8,933,"{""type"":""Point"",""coordinates"":[79.672067,14.124534]}"
933,487.2,2671.0,1815.0,485.6666666666667,742.5714285714286,725.4,1458.25,2392.0,2710.6666666666665,2843.5,2966.5,2952.75,403.5,138,0.1,55.3,934,"{""type"":""Point"",""coordinates"":[79.681561,14.124578999999999]}"
934,487.2,2805.5,1966.0,695.0,967.0,1133.0,1497.75,2424.5,2775.6,2658.5,2995.6666666666665,2952.75,403.5,138,0.1,55.3,935,"{""type"":""Point"",""coordinates"":[79.68181100000001,14.124512000000001]}"
935,594.5,3342.5,2855.0,789.5,1145.0,1665.5,2018.5,2385.5,2512.0,2483.0,2681.5,2686.5,182.6,63,0.21,75.3,936,"{""type"":""Point"",""coordinates"":[79.707937,15.112367000000004]}"
936,512.0,2966.0,2287.5,699.5,1014.5,1264.0,1750.5,2418.5,2679.0,2691.0,2916.5,2824.5,147.5,213,0.38,24.6,937,"{""type"":""Point"",""coordinates"":[79.70055,15.114702]}"
937,543.0,3312.0,2501.0,709.5,1024.5,1451.0,1823.0,2175.0,2372.5,2444.0,2736.0,2428.5,161,13,0.45,6.1,938,"{""type"":""Point"",""coordinates"":[79.58047200000001,14.865903999999997]}"
938,554.0,2554.0,2078.0,737.0,1027.5,1448.0,1713.0,1869.0,2037.5,2142.0,2266.5,2210.5,62,75,0.44,1.5,939,"{""type"":""Point"",""coordinates"":[79.579885,14.864242999999998]}"
939,550.0,3069.5,2357.0,730.0,991.0,1489.0,1809.5,2052.5,2274.5,2376.5,2659.5,2602.5,199,63,0.09,13.8,940,"{""type"":""Point"",""coordinates"":[79.577831,14.864338000000002]}"
940,598.5,2608.0,2110.0,762.0,1042.0,1500.0,1770.5,1958.0,2089.0,2216.0,2322.5,2242.5,111.7,151,0.3,9.2,941,"{""type"":""Point"",""coordinates"":[79.576559,14.864054000000005]}"
941,637.5,2630.5,2129.5,800.0,1097.0,1522.0,1796.0,1932.5,2077.0,2113.5,2313.0,2345.5,192.4,88,0.26,16.9,942,"{""type"":""Point"",""coordinates"":[79.574798,14.863865]}"
942,629.0,2738.0,2240.5,838.5,1128.5,1521.0,1781.0,1974.5,2144.0,2293.0,2393.5,2322.5,142.8,100,0.23,7.7,943,"{""type"":""Point"",""coordinates"":[79.572939,14.863581999999997]}"
943,633.5,2621.5,2249.5,865.5,1155.0,1545.0,1706.5,1967.0,2107.0,2237.0,2380.0,2321.0,142.8,100,0.23,7.7,944,"{""type"":""Point"",""coordinates"":[79.572156,14.863109000000001]}"
944,584.0,2525.0,2111.5,727.0,980.5,1277.0,1530.0,2183.0,2432.0,2456.0,2727.5,2609.0,24.8,113,0.21,3.8,945,"{""type"":""Point"",""coordinates"":[79.571863,14.862068999999998]}"
945,564.5,2487.5,2126.0,755.0,1015.5,1338.0,1526.5,1992.0,2176.5,2435.0,2449.0,2568.0,242,100,0.16,7.7,946,"{""type"":""Point"",""coordinates"":[79.572352,14.861029000000002]}"
946,595.5,2604.5,2142.0,776.0,1069.0,1532.5,1727.0,1909.5,2074.5,2188.5,2308.0,2300.0,242,100,0.16,7.7,947,"{""type"":""Point"",""coordinates"":[79.573917,14.860934000000002]}"
947,585.0,2596.0,2201.0,742.5,987.0,1262.0,1526.0,2058.5,2260.0,2358.5,2619.0,2657.0,242,100,0.16,7.7,948,"{""type"":""Point"",""coordinates"":[79.572645,14.860177999999996]}"
948,605.5,2552.5,2150.5,780.5,1028.0,1429.5,1656.5,1789.5,1945.0,2001.5,2184.5,2269.0,621,38,0.21,19.2,949,"{""type"":""Point"",""coordinates"":[79.574798,14.859421]}"
949,595.0,2546.5,2104.5,733.0,1023.5,1414.0,1717.0,1893.0,2039.5,2110.5,2281.5,2199.5,254,50,0.05,2.3,950,"{""type"":""Point"",""coordinates"":[79.576755,14.858571]}"
950,598.0,2529.5,2112.0,779.0,1035.5,1489.5,1670.0,1833.0,1972.5,2092.5,2200.0,2156.0,254,50,0.05,2.3,951,"{""type"":""Point"",""coordinates"":[79.577342,14.858571]}"
951,594.0,2690.0,2051.5,576.0,836.0,1015.0,1532.0,2098.0,2356.0,2440.5,2634.0,2384.0,80.7,151,0.21,16.1,952,"{""type"":""Point"",""coordinates"":[79.57626500000002,14.857530000000002]}"
952,582.0,2518.5,2088.5,762.5,1016.0,1421.0,1653.0,1891.5,2052.0,2144.0,2276.0,2217.5,304.2,100,0.09,4.6,953,"{""type"":""Point"",""coordinates"":[79.579005,14.857814]}"
953,549.0,2381.5,2045.0,705.5,933.0,1307.5,1518.5,1687.0,1835.5,1895.5,2050.0,2036.0,304.2,100,0.09,4.6,954,"{""type"":""Point"",""coordinates"":[79.579885,14.858476]}"
954,600.0,2554.0,2149.0,774.0,1021.5,1433.0,1722.0,1870.5,2027.5,2053.5,2264.0,2173.0,304.2,100,0.09,4.6,955,"{""type"":""Point"",""coordinates"":[79.58057,14.858381]}"
955,577.0,2711.5,2071.5,767.5,1028.5,1360.0,1876.5,2074.5,2272.0,2456.0,2543.0,2460.5,155.2,100,0.11,6.1,956,"{""type"":""Point"",""coordinates"":[79.581744,14.858003000000002]}"
956,506.5,3050.5,2370.0,706.5,976.5,1416.0,1701.5,2071.0,2310.5,2412.5,2668.5,2614.5,279.3,125,0.21,0.8,957,"{""type"":""Point"",""coordinates"":[79.582038,14.861218]}"
957,536.5,3121.5,2493.5,748.5,1063.5,1540.0,1804.5,2084.5,2304.5,2511.0,2678.0,2486.5,99.3,25,0.25,5.4,958,"{""type"":""Point"",""coordinates"":[79.582821,14.85876]}"
958,536.5,3121.5,2493.5,748.5,1063.5,1540.0,1804.5,2084.5,2304.5,2511.0,2678.0,2486.5,99.3,25,0.25,5.4,959,"{""type"":""Point"",""coordinates"":[79.582821,14.85876]}"
959,427.5,2302.0,1331.5,450.5,705.0,592.0,1204.5,2219.5,2536.5,2651.5,2853.0,2791.0,428.3,63,0.05,15.4,960,"{""type"":""Point"",""coordinates"":[79.584973,14.853465]}"
960,527.0,2616.0,2155.5,796.5,1046.0,1432.5,1596.0,1883.0,2083.0,2120.5,2296.5,2364.0,105.5,50,0.22,34.6,961,"{""type"":""Point"",""coordinates"":[79.582821,14.852046]}"
961,580.5,2844.0,2215.5,684.0,915.5,1208.0,1633.0,2271.5,2521.5,2648.5,2868.0,2838.5,428.3,63,0.05,154,962,"{""type"":""Point"",""coordinates"":[79.58575600000002,14.851857]}"
