Aspect_deg,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Clay_Fraction_g_kg,EVI,Elevation_m,Feature_ID,Hillshade,K,LST_K,Latitude,Longitude,N,NDRE,NDVI,OC,P,Precipitation_Mean_m,SAVI,SWIR_Ratio,Sand_Fraction_g_kg,Silt_Fraction_g_kg,Slope_deg,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,Village
90,0.051100000739097595,0.2976999878883362,0.20229999721050262,0.061900001019239426,0.09749999642372131,0.10819999873638153,0.16859999299049377,0.27379998564720154,0.3116999864578247,0.29980000853538513,0.3416000008583069,0.3345000147819519,306,0.3226132525044567,55,28_515_shc_2025-26.4038,168,142.8,302.9187663228888,14.945,79.685,113.0,0.28010252118110657,0.4696078598499298,0.06,1.5,0.0009153686921901573,0.31651983744146145,0.9929952621459961,403,291,4,0.32155963830780565,303.64166708159865,Thurpu- Jangalapalle
270,0.052000001072883606,0.2969000041484833,0.20309999585151672,0.05920000001788139,0.09629999846220016,0.1071000024676323,0.181099995970726,0.2459000051021576,0.26989999413490295,0.2809999883174896,0.3034999966621399,0.32899999618530273,306,0.29382938885261994,57,28_515_shc_2025-26.10706,183,229.7,302.9187663228888,14.945627,79.686482,38.0,0.21618697047233582,0.4480803608894348,0.03,2.3,0.0009153686921901573,0.29371690291785996,1.0565836429595947,403,291,1,0.32155963830780565,303.64166708159865,Thurpu- Jangalapalle
270,0.052000001072883606,0.2969000041484833,0.20309999585151672,0.05920000001788139,0.09629999846220016,0.1071000024676323,0.181099995970726,0.2459000051021576,0.26989999413490295,0.2809999883174896,0.3034999966621399,0.32899999618530273,306,0.29382938885261994,57,28_515_shc_2025-26.10218,183,266.9,302.9187663228888,14.945627,79.686482,113.0,0.21618697047233582,0.4480803608894348,0.1,12.3,0.0009153686921901573,0.29371690291785996,1.0565836429595947,403,291,1,0.32155963830780565,303.64166708159865,Thurpu- Jangalapalle
270,0.07010000199079514,0.336650013923645,0.2787500023841858,0.09884999692440033,0.1262499988079071,0.15459999442100525,0.18234999477863312,0.2167000025510788,0.24525000154972076,0.2542499899864197,0.26980000734329224,0.3109999895095825,297,0.17294641867800362,14,28_515_shc_2025-26.9571,183,323.0,302.80227697941297,14.947189,80.026144,151.0,0.16468162834644318,0.24373242259025574,0.25,16.1,0.0009670321786282907,0.1644660790147674,1.324090600013733,335,368,1,0.1290070048549719,303.56478848373683,Anemadugu
116,0.04320000112056732,0.31459999084472656,0.22830000519752502,0.06599999964237213,0.10140000283718109,0.13899999856948853,0.17430000007152557,0.23919999599456787,0.266400009393692,0.26510000228881836,0.2946999967098236,0.322299987077713,292,0.19652765414138185,91,28_515_shc_2025-26.6121,174,74.5,302.7371728127463,14.948,79.518,13.0,0.2066454291343689,0.3120514750480652,0.13,3.8,0.0008671348664890154,0.2092135885404549,1.186721920967102,428,280,2,0.2049535450182463,303.4450139497456,Chakalakonda
90,0.04129999876022339,0.2418999969959259,0.15629999339580536,0.047449998557567596,0.07190000265836716,0.07535000145435333,0.11810000240802765,0.2313999980688095,0.26684999465942383,0.2687999904155731,0.29589998722076416,0.3171499967575073,305,0.3542975175357732,89,28_515_shc_2025-26.853,177,74.5,302.7371728127463,14.948,79.528,63.0,0.3895063102245331,0.5621095299720764,0.22,9.2,0.0008671348664890154,0.3437481327211127,0.8999255895614624,431,263,1,0.2049535450182463,303.4450139497456,Chakalakonda
90,0.04129999876022339,0.2418999969959259,0.15629999339580536,0.047449998557567596,0.07190000265836716,0.07535000145435333,0.11810000240802765,0.2313999980688095,0.26684999465942383,0.2687999904155731,0.29589998722076416,0.3171499967575073,305,0.3542975175357732,89,28_515_shc_2025-26.7705,177,254.5,302.7371728127463,14.948,79.528,113.0,0.3895063102245331,0.5621095299720764,0.13,3.8,0.0008671348664890154,0.3437481327211127,0.8999255895614624,431,263,1,0.2049535450182463,303.4450139497456,Chakalakonda
90,0.04129999876022339,0.2418999969959259,0.15629999339580536,0.047449998557567596,0.07190000265836716,0.07535000145435333,0.11810000240802765,0.2313999980688095,0.26684999465942383,0.2687999904155731,0.29589998722076416,0.3171499967575073,305,0.3542975175357732,89,28_515_shc_2025-26.7706,177,161.4,302.7371728127463,14.948,79.528,125.0,0.3895063102245331,0.5621095299720764,0.05,7.7,0.0008671348664890154,0.3437481327211127,0.8999255895614624,431,263,1,0.2049535450182463,303.4450139497456,Chakalakonda
0,0.041022222489118576,0.2865400016307831,0.16966666281223297,0.044777777045965195,0.072727270424366,0.052728570997714996,0.13927777111530304,0.2832399904727936,0.32554998993873596,0.3458249866962433,0.361299991607666,0.32642221450805664,319,0.5524437822663998,49,28_515_shc_2025-26.11588,180,459.3,302.6913900208055,14.950213,79.776471,13.0,0.425780326128006,0.7354003190994263,0.21,21.5,0.0009325364617423494,0.48928037709415273,0.8285694122314453,394,286,1,0.21886859023780153,303.4457677874649,Satyavolu
64,0.041099999099969864,0.3061999976634979,0.21860000491142273,0.04600000008940697,0.07660000026226044,0.10540000349283218,0.16169999539852142,0.2451000064611435,0.27489998936653137,0.2847000062465668,0.302700012922287,0.2890999913215637,298,0.2851281720749498,90,28_515_shc_2025-26.6116,174,55.9,302.6901607513428,14.952,79.518,88.0,0.2755376696586609,0.4596257209777832,0.09,16.1,0.000864166135879805,0.3021570623388088,1.075518012046814,444,259,2,0.2089262175978276,303.378106568989,Chakalakonda
244,0.05377500131726265,0.32519999146461487,0.24357500672340393,0.06947142630815506,0.09528888761997223,0.11553333699703217,0.17481249570846558,0.23742499947547913,0.2624500095844269,0.25066667795181274,0.290066659450531,0.29785001277923584,305,0.23743744110452356,53,28_515_shc_2025-26.11371,186,133.4,302.6913900208055,14.952,79.822,2.76,0.17827942967414856,0.3690151274204254,0.39,2.3,0.0009325364617423494,0.23401063026319815,1.2973402738571167,382,313,2,0.21886859023780153,303.4457677874649,Chodavaram
244,0.05377500131726265,0.32519999146461487,0.24357500672340393,0.06947142630815506,0.09528888761997223,0.11553333699703217,0.17481249570846558,0.23742499947547913,0.2624500095844269,0.25066667795181274,0.290066659450531,0.29785001277923584,305,0.23743744110452356,53,28_515_shc_2025-26.11364,186,112.4,302.6913900208055,14.952,79.822,88.0,0.17827942967414856,0.3690151274204254,0.62,62.8,0.0009325364617423494,0.23401063026319815,1.2973402738571167,382,313,2,0.21886859023780153,303.4457677874649,Chodavaram
90,0.06106666848063469,0.29202499985694885,0.23321667313575745,0.11214999854564667,0.14810000360012054,0.18886665999889374,0.1821666657924652,0.23783333599567413,0.2609333395957947,0.2793000042438507,0.2771500051021576,0.27274999022483826,303,0.1438761366245826,29,28_515_shc_2025-26.8585,177,515.0,302.75775343911687,14.952,79.962,238.0,0.21048830449581146,0.1931648552417755,0.14,9.2,0.0009660168532082938,0.1401101911245154,1.045560359954834,364,334,1,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
90,0.06106666848063469,0.29202499985694885,0.23321667313575745,0.11214999854564667,0.14810000360012054,0.18886665999889374,0.1821666657924652,0.23783333599567413,0.2609333395957947,0.2793000042438507,0.2771500051021576,0.27274999022483826,303,0.1438761366245826,29,28_515_shc_2025-26.10552,177,459.0,302.75775343911687,14.952,79.962,289.0,0.21048830449581146,0.1931648552417755,0.27,2.3,0.0009660168532082938,0.1401101911245154,1.045560359954834,364,334,1,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
27,0.05457499995827675,0.2756749987602234,0.18359999358654022,0.0803999975323677,0.11710000038146973,0.1246500015258789,0.18219999969005585,0.28152498602867126,0.33320000767707825,0.34860000014305115,0.3593499958515167,0.34162500500679016,300,0.37487444668184405,13,28_515_shc_2025-26.7667,177,403.0,302.75775343911687,14.952,80.008,201.0,0.31348907947540283,0.47321709990501404,0.2,2.3,0.0009660168532082938,0.3451579731309672,0.7908060550689697,352,348,2,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
27,0.05457499995827675,0.2756749987602234,0.18359999358654022,0.0803999975323677,0.11710000038146973,0.1246500015258789,0.18219999969005585,0.28152498602867126,0.33320000767707825,0.34860000014305115,0.3593499958515167,0.34162500500679016,300,0.37487444668184405,13,28_515_shc_2025-26.3053,177,571.0,302.75775343911687,14.952,80.008,113.0,0.31348907947540283,0.47321709990501404,0.24,4.6,0.0009660168532082938,0.3451579731309672,0.7908060550689697,352,348,2,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
27,0.05457499995827675,0.2756749987602234,0.18359999358654022,0.0803999975323677,0.11710000038146973,0.1246500015258789,0.18219999969005585,0.28152498602867126,0.33320000767707825,0.34860000014305115,0.3593499958515167,0.34162500500679016,300,0.37487444668184405,13,28_515_shc_2025-26.2943,177,621.0,302.75775343911687,14.952,80.008,226.0,0.31348907947540283,0.47321709990501404,0.64,6.9,0.0009660168532082938,0.3451579731309672,0.7908060550689697,352,348,2,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
0,0.05817142874002457,0.2860499918460846,0.20839999616146088,0.07999999821186066,0.10270000249147415,0.11940000206232071,0.16130000352859497,0.22750000655651093,0.2586333453655243,0.25999999046325684,0.28189998865127563,0.2923666536808014,307,0.25537632000358046,13,28_515_shc_2025-26.7650,180,434.0,302.75775343911687,14.953721,80.005859,201.0,0.23427483439445496,0.3705851137638092,0.24,12.3,0.0009660168532082938,0.2398225885762333,1.1001923084259033,359,333,2,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
0,0.05817142874002457,0.2860499918460846,0.20839999616146088,0.07999999821186066,0.10270000249147415,0.11940000206232071,0.16130000352859497,0.22750000655651093,0.2586333453655243,0.25999999046325684,0.28189998865127563,0.2923666536808014,307,0.25537632000358046,13,28_515_shc_2025-26.8504,180,335.0,302.75775343911687,14.953721,80.005859,251.0,0.23427483439445496,0.3705851137638092,0.24,6.9,0.0009660168532082938,0.2398225885762333,1.1001923084259033,359,333,2,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
0,0.05817142874002457,0.2860499918460846,0.20839999616146088,0.07999999821186066,0.10270000249147415,0.11940000206232071,0.16130000352859497,0.22750000655651093,0.2586333453655243,0.25999999046325684,0.28189998865127563,0.2923666536808014,307,0.25537632000358046,13,28_515_shc_2025-26.861,180,379.0,302.75775343911687,14.953721,80.005859,289.0,0.23427483439445496,0.3705851137638092,0.27,13.1,0.0009660168532082938,0.2398225885762333,1.1001923084259033,359,333,2,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
270,0.04452222213149071,0.3050999939441681,0.2071000039577484,0.06034444272518158,0.09264444559812546,0.09950000047683716,0.15858571231365204,0.2518250048160553,0.2833249866962433,0.2916499972343445,0.3057999908924103,0.29368749260902405,295,0.33450744223706225,30,28_515_shc_2025-26.2931,183,335.0,302.75775343911687,14.953875,79.963146,314.0,0.2955436110496521,0.49124374985694885,0.64,9.2,0.0009660168532082938,0.32343039429561177,1.0461169481277466,374,331,1,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
90,0.041337501257658005,0.2756499946117401,0.18150000274181366,0.052799999713897705,0.08297500014305115,0.11919999867677689,0.17515000700950623,0.25859999656677246,0.29464998841285706,0.30720001459121704,0.32731667160987854,0.31940001249313354,315,0.2889818231946266,46,28_515_shc_2025-26.7580,177,259.9,302.6913900208055,14.955,79.815,289.0,0.27376386523246765,0.440900593996048,0.68,3.5,0.0009325364617423494,0.3044041664862129,0.8972980976104736,376,309,1,0.21886859023780153,303.4457677874649,Chodavaram
134,0.0410090908408165,0.2874999940395355,0.20900000631809235,0.0486111119389534,0.0799555554986,0.10331111401319504,0.1547749936580658,0.2145458310842514,0.2403428554534912,0.2467000037431717,0.2587428689002991,0.2624000012874603,308,0.23866591113370283,30,28_515_shc_2025-26.2876,177,447.0,302.75775343911687,14.955,79.965,176.0,0.22896820306777954,0.40966951847076416,0.1,8.4,0.0009660168532082938,0.25303590753340355,1.165382981300354,362,329,1,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
165,0.050999999046325684,0.2115200012922287,0.12319999933242798,0.04190000146627426,0.07293333113193512,0.04935000091791153,0.12866666913032532,0.2406499981880188,0.28025001287460327,0.2816999852657318,0.3045499920845032,0.3231000006198883,315,0.4597166476726635,17,28_515_shc_2025-26.6086,177,447.0,302.75775343911687,14.955,80.005,238.0,0.3729184865951538,0.7018576860427856,0.54,3.8,0.0009660168532082938,0.41937907745144254,0.7508697509765625,357,328,4,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
76,0.06446667015552521,0.32987499237060547,0.22930000722408295,0.07540000230073929,0.11454000324010849,0.14710000157356262,0.19784000515937805,0.2514500021934509,0.28975000977516174,0.30252501368522644,0.30614998936653137,0.2435571402311325,300,0.23990894736166724,17,28_515_shc_2025-26.7655,168,447.0,302.75775343911687,14.956769,79.9938,188.0,0.20921728014945984,0.3456769585609436,0.3,14.6,0.0009660168532082938,0.24550481971450783,1.0904057025909424,368,332,4,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
0,0.053966667503118515,0.3483000099658966,0.2594499886035919,0.0849333330988884,0.12345000356435776,0.17936666309833527,0.20409999787807465,0.24469999969005585,0.2678999900817871,0.2762500047683716,0.29010000824928284,0.2860333323478699,303,0.1411923147142123,15,28_515_shc_2025-26.839,180,478.0,302.75775343911687,14.956986,80.002703,238.0,0.15020298957824707,0.21264222264289856,0.18,16.1,0.0009660168532082938,0.1520745895207899,1.2608145475387573,358,339,1,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
0,0.052799999713897705,0.29089999198913574,0.1969749927520752,0.053950000554323196,0.08443333208560944,0.089649997651577,0.1611499935388565,0.2484000027179718,0.28859999775886536,0.2627499997615814,0.3177500069141388,0.30730000138282776,305,0.3099872932114784,18,28_515_shc_2025-26.838,180,397.0,302.75775343911687,14.957313,79.998646,226.0,0.23967918753623962,0.4912031888961792,0.24,13.1,0.0009660168532082938,0.30461051613442724,1.1071360111236572,366,329,2,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
46,0.033399999141693115,0.2542000114917755,0.1412000060081482,0.05249999836087227,0.0860000029206276,0.07519999891519547,0.15119999647140503,0.2515000104904175,0.3009999990463257,0.3156000077724457,0.3375999927520752,0.32350000739097595,294,0.43771167561926727,87,28_515_shc_2025-26.726,177,180.0,302.6901607513428,14.957625,79.511017,113.0,0.35218510031700134,0.6151484251022339,0.32,0.8,0.000864166135879805,0.40480468183507734,0.8054499626159668,431,275,1,0.2089262175978276,303.378106568989,Chakalakonda
325,0.06740999966859818,0.36959999799728394,0.26600000262260437,0.07488333433866501,0.10689999908208847,0.14327499270439148,0.20163333415985107,0.2711249887943268,0.29117143154144287,0.29842856526374817,0.3293600082397461,0.3229833245277405,314,0.24296600433961235,23,28_515_shc_2025-26.10543,186,391.0,302.75775343911687,14.958,79.962,201.0,0.19356650114059448,0.35126176476478577,0.35,13.8,0.0009660168532082938,0.24713760171107785,1.2384873628616333,363,323,3,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
325,0.06740999966859818,0.36959999799728394,0.26600000262260437,0.07488333433866501,0.10689999908208847,0.14327499270439148,0.20163333415985107,0.2711249887943268,0.29117143154144287,0.29842856526374817,0.3293600082397461,0.3229833245277405,314,0.24296600433961235,23,28_515_shc_2025-26.7630,186,273.0,302.75775343911687,14.958,79.962,238.0,0.19356650114059448,0.35126176476478577,0.3,9.2,0.0009660168532082938,0.24713760171107785,1.2384873628616333,363,323,3,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
325,0.06740999966859818,0.36959999799728394,0.26600000262260437,0.07488333433866501,0.10689999908208847,0.14327499270439148,0.20163333415985107,0.2711249887943268,0.29117143154144287,0.29842856526374817,0.3293600082397461,0.3229833245277405,314,0.24296600433961235,23,28_515_shc_2025-26.10540,186,335.0,302.75775343911687,14.958,79.962,75.0,0.19356650114059448,0.35126176476478577,0.08,15.4,0.0009660168532082938,0.24713760171107785,1.2384873628616333,363,323,3,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
270,0.040950000286102295,0.23919999599456787,0.15015000104904175,0.04910000041127205,0.08025000244379044,0.08342856913805008,0.13300000131130219,0.23477500677108765,0.2692333459854126,0.2580333352088928,0.29143333435058594,0.2966749966144562,312,0.31395722288419087,16,28_515_shc_2025-26.10995,186,397.0,302.75775343911687,14.958,80.008,188.0,0.3197510838508606,0.5113447904586792,0.45,10.0,0.0009660168532082938,0.3112525329468478,0.9270119667053223,346,342,2,0.10784818415056195,303.51108182940567,Maddurupadu (Part)
180,0.04500000178813934,0.21899999678134918,0.11304999887943268,0.0694499984383583,0.10980000346899033,0.10154999792575836,0.15684999525547028,0.28700000047683716,0.34119999408721924,0.3557499945163727,0.3868499994277954,0.38659998774528503,308,0.4400436195143825,8,28_515_shc_2025-26.2759,180,385.0,302.75775343911687,14.958184,80.026031,213.0,0.388021856546402,0.5558714270591736,0.15,31.5,0.0009660168532082938,0.3983077383226566,0.6156008243560791,323,368,2,0.10784818415056195,303.51108182940567,Anemadugu
